rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	1	233	1611265	2JTir3y1VuJQmexiTCMcTP
2	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	5	197	1263779	3rRin3LyLY92kpEbkCgwf4
3	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	4	45	1181284	7qmnP8Woc47dLSrMD5MxL1
4	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	2	2	29	1100935	6sPBi0qLI6KM3yXX56NxsA
5	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	7	189	1052844	15k1TDabqSEmyXOwMq9RM7
6	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	14	311	999345	3dPvQLKl42dMYWV4LWRTLK
7	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	8	127	991256	5m5aY6S9ttfIG157xli2Rs
8	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	4	12	106	990441	1nDCZBI8MaHXI2f36dnQyG
9	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	9	57	976177	0WlmiIK5qFQ4dAB4mCA4sI
10	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	6	50	936826	7GLWWrk1YlkPYqJK3ynIA0
11	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	3	11	918462	0YqTL3nSL36OFdHwHoqCag
12	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	12	16	50	895314	7EWXP47VlXKO3r7mNxuWHw
13	spotify:track:2R1OgezGfBMeiAcMpJ1EkH	Zé Vaqueiro	Letícia	Sony Music Entertainment	12	13	66	888284	2R1OgezGfBMeiAcMpJ1EkH
14	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	3	10	83	819596	1X0MaGErD8rcspqQs9s2m0
15	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	11	169	811247	187Pge0WmJNoS73kaIORSE
16	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	21	177	765731	4xWzZmX4K1yyrdtRfbUvjt
17	spotify:track:4yD8WmB9NJVz1qYLD98iS1	DJ Lucas Beat	ALÔ AMBEV - funk remix	iMusics	17	19	24	758656	4yD8WmB9NJVz1qYLD98iS1
18	spotify:track:42P3wMiPfXQM93TYZotuPQ	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	18	106	743288	42P3wMiPfXQM93TYZotuPQ
19	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	17	134	742764	1uA7fD01YlQr1Rm0oyNB4H
20	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	7	15	51	706157	3vu864xi5Xis9VfOsJpmXu
21	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	20	181	691768	7J3QMuDCSv56jRSiD9jFBF
22	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	10	22	129	656220	2QCwoYDn4DRfjs4NhW2KpO
23	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	5	24	208	629725	4zsiMjB0794HztyqUkD3Zi
24	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	24	31	78	586320	1ere9b9vDw2N3m9d4uiXxa
25	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	19	32	213	583939	5r9CZJMoMmxio2AnJdxuDS
26	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	30	358	580751	6juD9PQwAPvuXYIAE2gjhO
27	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	3	26	145	578683	59kRq8rb5uJCrSYYbGCk7o
28	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	27	218	575038	260n4ECk9j4IEvTAVBYojl
29	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	28	176	571939	64I6t2tuUGnIlaDIzHJ6YI
30	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	24	29	113	567501	0eoMMLrWtXbLk64baeESkc
31	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	24	34	43	558527	1UF3sCkxXH4OE7ja83GRzj
32	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	26	33	79	551849	3S2iI46NmKyZsoxs2NByIP
33	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	5	35	193	537692	12v6LfkX9YIR3uLefIAAYZ
34	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	18	23	58	534111	7lJoRyuNJtuiqTcKtuMuIR
35	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	37	393	524488	4KLvGldnzUZU4xdELyWBom
36	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	27	36	81	520584	3KfyRuNdcCGsZb15sqrXDA
37	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	37	38	38	519426	3tkEf7vw4zDBFAQxY1vdcv
38	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	39	225	499958	3056x1XkmICnQmji68rrft
39	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	23	41	232	492922	1GWUiFYLYEapxYHnASyOud
40	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	25	50	486422	6WXglvTFRmjlHHhgjYMNif
41	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	41	45	36	439839	6F7tttrdq7aUdxXVeo0nKp
42	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	39	47	60	435222	1JHvLQWHUoYuapwQikeDuD
43	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	40	42	50	435215	5gTgQBtNP08fUijxpEgmzF
44	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	40	44	36	423762	2nZj5YymF54qhAu7RneVP6
45	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	19	46	386	415176	3Xuo5utyzk86BwlUHdTR2O
46	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	17	40	131	400402	5ra6CI0pEzqjxPEZeBz0d7
47	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	6	43	215	391170	5GAdMAL3tRJkVN1HtwohK2
48	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	48	57	26	374637	2pBEAodCImE4LgbKAG4bfz
49	spotify:track:7e1VoRlNumuEkXlITMHKLE	Anitta, Myke Towers, Cardi B	Me Gusta (with Cardi B & Myke Towers)	Warner Records	1	48	106	372888	7e1VoRlNumuEkXlITMHKLE
50	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	50	51	70	364332	5TU6HG6Ltm7ZYr3r5dZjsA
51	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	52	190	362867	4zGtfOglDBfVUypabBwIjQ
52	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	55	337	361774	4DngRKOpRPrkbzImUB0zgh
53	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	53	302	354334	08Sd5vVcIH3uKeAiaJdoYj
54	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	39	54	115	348061	54OqGd3dmug64db0ZtOtF4
55	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	59	428	343817	3J5Pu25BODMex4Jpy4l6FL
56	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	60	393	331289	4Y0gR2tYML083T6b2vhJrn
57	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	51	61	29	321655	2BRGOqLBHFJclDM6PB2dnd
58	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	23	49	239	321355	28atBekPVlTdnU4M9Z7udd
59	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	58	302	319937	0RaIjuKU5hudMteEXwr4RS
60	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	70	393	319372	3tv697PZNnaQN0Mn2zGhS5
61	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	50	371	318905	0VjIjW4GlUZAMYd2vXMi3b
62	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	66	274	317284	5LpLYzpV0HWKI2DlPmNywg
63	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	63	67	47	313277	1sTVKLLFDfAfowsG4bRBN4
64	spotify:track:79Uf0vVa7HwWKSgdpTwtRm	Leo Santana, Luísa Sonza	Século 21	Universal Music Ltda.	26	56	78	309911	79Uf0vVa7HwWKSgdpTwtRm
65	spotify:track:2enk2whIgJyoe0O9HRQZJV	Avine Vinny, Jorge	Seu Beijo Joga Sujo	Sony Music Entertainment	56	65	71	307916	2enk2whIgJyoe0O9HRQZJV
66	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	46	64	218	307866	7CDdyDigw7e3zFr3k7uKMY
67	spotify:track:6Teco2qa7OBfa7mjaMYSbO	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	45	92	125	300707	6Teco2qa7OBfa7mjaMYSbO
68	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	45	63	194	298989	0in6Rc29qdyOkhKyYw4A84
69	spotify:track:1WTJdd2atKxhUrbvUHjNDt	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	19	69	316	295889	1WTJdd2atKxhUrbvUHjNDt
70	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	59	71	48	294595	5NeBu4oKweDXIjhvYqtbLo
71	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	71	85	52	291673	07c9lzwx1IIm101PnB4BZu
72	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	27	79	162	285195	01mKvmXQLhr3MEoiAEAcP2
73	spotify:track:4dkMmfrNEIUMjoEIFHA2yy	Israell Muniz	Eu Vou Tirar Você Do Cabaré	Universal Music Ltda.	72	72	31	279287	4dkMmfrNEIUMjoEIFHA2yy
74	spotify:track:0vjQN0F7VjLSiw49em2hq1	Gusttavo Lima, Bruno & Denner	Vingadora - Ao Vivo	Sony Music Entertainment	59	75	22	278434	0vjQN0F7VjLSiw49em2hq1
