rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	1	79	1150687	7EWXP47VlXKO3r7mNxuWHw
2	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	2	2	24	1029910	27X3qzgB0Show6qfw5wNOK
3	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	3	58	1001702	6sPBi0qLI6KM3yXX56NxsA
4	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	4	5	107	944613	1ere9b9vDw2N3m9d4uiXxa
5	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	6	156	869026	5m5aY6S9ttfIG157xli2Rs
6	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	10	262	834281	2JTir3y1VuJQmexiTCMcTP
7	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	7	79	816989	7GLWWrk1YlkPYqJK3ynIA0
8	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	1	4	35	807416	0QglpM23kl9ldvVdoYNZwF
9	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	9	11	65	733684	2nZj5YymF54qhAu7RneVP6
10	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	15	226	664378	3rRin3LyLY92kpEbkCgwf4
11	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	9	40	654502	0YqTL3nSL36OFdHwHoqCag
12	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	13	74	643936	7qmnP8Woc47dLSrMD5MxL1
13	spotify:track:1O74aTse7W5hd2rAvnEVaW	Jeff Costa, Mc Danny	Xerecard	Love Funk & Adm Mídias Brasil	13	14	23	622101	1O74aTse7W5hd2rAvnEVaW
14	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	5	8	51	605833	07AQkmp456NpEnT8HR7WLy
15	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	17	86	604811	0WlmiIK5qFQ4dAB4mCA4sI
16	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	16	218	592046	15k1TDabqSEmyXOwMq9RM7
17	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	9	12	87	589542	7lJoRyuNJtuiqTcKtuMuIR
18	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	18	163	561554	1uA7fD01YlQr1Rm0oyNB4H
19	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	20	198	514046	187Pge0WmJNoS73kaIORSE
20	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	20	25	72	488456	1UF3sCkxXH4OE7ja83GRzj
21	spotify:track:2R1OgezGfBMeiAcMpJ1EkH	Zé Vaqueiro	Letícia	Sony Music Entertainment	12	27	95	472986	2R1OgezGfBMeiAcMpJ1EkH
22	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	21	22	142	468339	0eoMMLrWtXbLk64baeESkc
23	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	28	210	449217	7J3QMuDCSv56jRSiD9jFBF
24	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	3	26	112	445142	1X0MaGErD8rcspqQs9s2m0
25	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	23	23	81	435926	07c9lzwx1IIm101PnB4BZu
26	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	26	33	55	435727	2pBEAodCImE4LgbKAG4bfz
27	spotify:track:42P3wMiPfXQM93TYZotuPQ	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	32	135	435584	42P3wMiPfXQM93TYZotuPQ
28	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	10	34	158	431167	2QCwoYDn4DRfjs4NhW2KpO
29	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	40	340	426471	3dPvQLKl42dMYWV4LWRTLK
30	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	21	79	422254	6WXglvTFRmjlHHhgjYMNif
31	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	7	24	80	416170	3vu864xi5Xis9VfOsJpmXu
32	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	4	48	135	413148	1nDCZBI8MaHXI2f36dnQyG
33	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	33	35	65	411769	6F7tttrdq7aUdxXVeo0nKp
34	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	5	36	237	411113	4zsiMjB0794HztyqUkD3Zi
35	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	38	387	399531	6juD9PQwAPvuXYIAE2gjhO
36	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	26	37	108	391141	3S2iI46NmKyZsoxs2NByIP
37	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	19	41	242	390230	5r9CZJMoMmxio2AnJdxuDS
38	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	17	30	160	374442	5ra6CI0pEzqjxPEZeBz0d7
39	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	39	205	371496	64I6t2tuUGnIlaDIzHJ6YI
40	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	27	47	110	366192	3KfyRuNdcCGsZb15sqrXDA
41	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	34	45	67	364174	3tkEf7vw4zDBFAQxY1vdcv
42	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	36	42	79	362194	5gTgQBtNP08fUijxpEgmzF
43	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	43	46	99	357066	5TU6HG6Ltm7ZYr3r5dZjsA
44	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	43	247	356759	260n4ECk9j4IEvTAVBYojl
45	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	49	254	348310	3056x1XkmICnQmji68rrft
46	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	41	44	76	344478	1sTVKLLFDfAfowsG4bRBN4
47	spotify:track:4AAIAVjSyiq1N7SXKkwXZe	Marília Mendonça	Troca de Calçada	Som Livre	29	29	2	329386	4AAIAVjSyiq1N7SXKkwXZe
48	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	23	55	261	314774	1GWUiFYLYEapxYHnASyOud
49	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	39	54	89	313752	1JHvLQWHUoYuapwQikeDuD
50	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	52	206	311071	4xWzZmX4K1yyrdtRfbUvjt
51	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	3	51	174	301345	59kRq8rb5uJCrSYYbGCk7o
52	spotify:track:7lPN2DXiMsVn7XUKtOW1CS	Olivia Rodrigo	drivers license	Olivia Rodrigo PS	15	31	21	301166	7lPN2DXiMsVn7XUKtOW1CS
53	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	53	53	54	293080	2ASs0n7ukfyxAxDtdir4vF
54	spotify:track:35qOGx1CWvCkQFOv4BkVIV	Os Barões Da Pisadinha	Esquema Preferido - Ao Vivo	Sony Music Entertainment	54	60	9	289596	35qOGx1CWvCkQFOv4BkVIV
55	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	59	422	288406	4KLvGldnzUZU4xdELyWBom
56	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	53	58	77	283290	5NeBu4oKweDXIjhvYqtbLo
57	spotify:track:158ukl5rih76dOEsp0I91H	Jorge & Mateus	Paradigmas	Som Livre	52	56	9	271450	158ukl5rih76dOEsp0I91H
58	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	50	400	263360	0VjIjW4GlUZAMYd2vXMi3b
