rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
22	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	22	24	1956408	4gDvg62vG96w0qJaF6wzcd
23	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	14	23	16	1831464	4jGzR5Vri06Y5T9SxM7m5P
24	spotify:track:2KyXyTrp3kp1Fsg7B1osYD	Yasmin Santos, Marília Mendonça	Para, Pensa e Volta - Ao Vivo	Sony Music Entertainment	24	24	10	1776137	2KyXyTrp3kp1Fsg7B1osYD
25	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	25	26	16	1752707	5fY9bVl1Wj4PIM3wnduWop
26	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	25	38	1724431	3RbXsVQr4jeTxvT35Hssq3
27	spotify:track:2qiqXQ2Suc253bR7k9AKVD	MC Ysa, DJ 2F, DJ Anderson França, MK no Beat	Baile da Colômbia (Brega Funk) - Remix	STUDIO 22 PRODUÇÕES	27	28	5	1692388	2qiqXQ2Suc253bR7k9AKVD
28	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	29	25	1625509	3tU3UAasaDA9OixXGC3O33
29	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	29	73	2	1622902	51Fjme0JiitpyXKuyQiCDo
30	spotify:track:2YpeDb67231RjR0MgVLzsG	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	27	21	1598242	2YpeDb67231RjR0MgVLzsG
31	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	31	19	1550325	6l1PdE7lQbodewVQh16GCM
32	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	30	28	1548238	5rwdmpN5eMWIIwK4R96vv1
33	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	32	31	1513860	3L2uyIJoJPjYkSETVNSPBQ
34	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	33	39	1501371	7oEr56KG6odStlQH0nvdyr
35	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	35	44	1452513	5MMrkwK6AgNAsgHVdC7daZ
36	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	34	28	1422585	6YjyT6MEMsMc41NNWk2dYg
37	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	39	25	1417565	1oQppEGTHYN53xfEaTz4ua
38	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	36	34	1416625	4eB8rsNNm5791m3uvEBNLR
39	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	40	17	1376795	49pu85144Xir6PgWjeyJhG
40	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	37	13	1372203	3CgZi8DMUftJHK6WL2gKc1
41	spotify:track:31yFXM26dazFnWI2eoOM5R	MC G15, Mc Livinho	Ela Vem	GR6 Music	41	43	11	1369967	31yFXM26dazFnWI2eoOM5R
42	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	42	64	1365031	3tA0vALUwrzkTgHcm9j6oJ
43	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	41	25	1351902	2x8TNY9KwNvD19gVGs4WOP
44	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	38	9	1350856	2FGhB10Gon36GgFcOTMQEW
45	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	49	12	1293256	3tu0GkIZwwkmILoD4HemBq
46	spotify:track:33g4LmRrWddOvMLnynSktj	George Henrique & Rodrigo	Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019	Universal Music Ltda.	31	47	19	1290687	33g4LmRrWddOvMLnynSktj
47	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	44	20	1260922	5rNNZ6fVYxkhwqUfImVhU1
48	spotify:track:5eMmT4Ava5BGThju0AD8vQ	Gusttavo Lima	Cem Mil - Ao Vivo	Som Livre	1	48	45	1257642	5eMmT4Ava5BGThju0AD8vQ
49	spotify:track:1lTsRXDMWFbsFjQGkbL5TX	A Banca Records, Lourena, Azzy, Mazin, Black	Outro Dia	A Banca Records	46	50	9	1223873	1lTsRXDMWFbsFjQGkbL5TX
50	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	23	45	18	1219168	2SgVsDXzET5EU8VngMh9dv
51	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	51	53	8	1193798	2PqPSf3gtTED79rWGwVtYg
52	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	55	67	1189164	5U28PY9MekLyCBYtLHGQpe
53	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	54	17	1169862	0hVXuCcriWRGvwMV1r5Yn9
54	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	52	24	1149853	5cN5ZOVcYBl4Lnq50Zeqsx
55	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	56	22	1147475	0nkDm27DGppCSk8dnGtvPa
56	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	51	58	26	1145563	6i9ToXS6CAfjpp8veBklg1
57	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	55	61	15	1118502	01wavOnjFBNgdMWBFYIAP4
58	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	57	36	1112382	13Rf6RaZT13TW4xLQR3MQr
59	spotify:track:23GNCotvXa7WPvgYuruJjE	MC WM, POCAH, Jerry Smith	Para não	WM Brazil	59	111	3	1109183	23GNCotvXa7WPvgYuruJjE
60	spotify:track:159ntSAEWJ9zIMOSXmQ530	Luan Santana	choque térmico - ao vivo	Som Livre	60	69	2	1084087	159ntSAEWJ9zIMOSXmQ530
61	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	59	14	1082472	72N0CRIAqjETbhghrkCUW2
62	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	62	75	9	1078221	3NnW2EqJxvHYrRy3upaznl
63	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	63	63	4	1071598	3vSXPjfcebTt5mB8DXHWM6
64	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	62	15	1065121	1DFD5Fotzgn6yYXkYsKiGs
65	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	67	23	1037300	2Fxmhks0bxGSBdJ92vM42m
66	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	64	64	9	1034538	2kOmW169C7UV4SZDN9u0YO
67	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	65	59	1028174	1qCLx3nX25NuhfPjM5E1qV
68	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	68	141	5	1019926	59WWulo1LM0njpIkcduCMn
69	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	60	16	1015804	0rUL7vUZmCKxB0gS83W3aM
70	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	66	26	1010794	7sl95MXCpM8WWsaH1BqvR3
71	spotify:track:3mNmUjoDHYDYj08IaRPtg0	Lucas Lucco, Wesley Safadão	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	12	68	46	1007585	3mNmUjoDHYDYj08IaRPtg0
72	spotify:track:41GMwa6sCB3iA2aS5T30iE	Boyzinho o Rei da Bregadeira	Trip do Boyzinho	Boyzinho	68	76	6	991798	41GMwa6sCB3iA2aS5T30iE
73	spotify:track:6Diq6oBnDVzsrNcRllXRbM	Mc Leozin	Maldita de Ex	A2M Produtora	73	149	3	988096	6Diq6oBnDVzsrNcRllXRbM
74	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	79	54	987426	7D5F5BzIon5zhzQrOU2pdN
75	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	81	65	973039	3fLqmaO4vvZpFZSZy52VMp
76	spotify:track:6ocbgoVGwYJhOv1GgI9NsF	Ariana Grande	7 rings	Republic Records	9	74	33	961674	6ocbgoVGwYJhOv1GgI9NsF
77	spotify:track:5JZufG8AcnMvCOeFoMFExv	Gustavo Mioto	Pro Nosso Bem - Ao Vivo	Universal Music Ltda.	66	122	28	956052	5JZufG8AcnMvCOeFoMFExv
78	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	46	22	949417	2H8ETIUEoN9YMf56X66bxd
79	spotify:track:6hrV6KYL9zM8vFAbOSxFHY	Israel & Rodolffo	Também Sei Fazer Falta - Ao Vivo	Som Livre	65	70	7	946790	6hrV6KYL9zM8vFAbOSxFHY
80	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	85	50	945643	5EKHbW7mXcAR4hCyS3YXjb
81	spotify:track:1zI3RU0boCVsAXChjCvESu	Ferrugem	Até que enfim - Ao vivo	WM Brazil	80	86	7	944607	1zI3RU0boCVsAXChjCvESu
82	spotify:track:4VginDwYTP2eaHJzO0QMjG	Post Malone	Circles	Republic Records	82	-1	1	919896	4VginDwYTP2eaHJzO0QMjG
83	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	87	42	918175	64ePZsgVWO1zRVpHxY2VYC
84	spotify:track:4CPhkF6SboNZoZfjgaEYME	Costa Gold, Haikaiss	Irmão DQbrada!	Som Livre	84	-1	1	914433	4CPhkF6SboNZoZfjgaEYME
85	spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y	Sam Smith	How Do You Sleep?	Capitol	37	80	7	913017	6b2RcmUt1g9N9mQ3CbjX2Y
86	spotify:track:78kar2tZk7655xZMibzXO3	Lagum	Oi	Sony Music Entertainment	84	84	7	910395	78kar2tZk7655xZMibzXO3
87	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	72	45	908412	0EZuXcsnjEmGuRYdFdcctX
88	spotify:track:0rIAC4PXANcKmitJfoqmVm	Normani	Motivation	Keep Cool/RCA Records	51	83	3	895818	0rIAC4PXANcKmitJfoqmVm
89	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	82	3	892921	4pnlRYoaaGu24SuC3et5Pv
90	spotify:track:6vBdBCoOhKHiYDDOcorfNo	Post Malone, Young Thug	Goodbyes (feat. Young Thug)	Republic Records	51	89	9	864536	6vBdBCoOhKHiYDDOcorfNo
91	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	93	50	861994	6pgoGpBkKUvXrrU95j0khl
92	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	59	94	22	860362	4a5GPCo8oX4vvaRkciKlih
93	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	62	78	3	858433	1qy7aOHnfnOMJoT1fhoLYG
94	spotify:track:1FIaoiLn0E5ilfE5T0P9xx	Mano Walter, Claudia Leitte	Então Vem Cá - Ao Vivo	Som Livre	43	92	35	854115	1FIaoiLn0E5ilfE5T0P9xx
95	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	96	49	847880	2VxeLyX666F8uXCJ0dZF8B
96	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	96	106	18	847142	1G60NjxeOS7veR1EXuKPaW
97	spotify:track:1xg3EbmhAr1cfNOA55pvKH	Turma do Pagode, Henrique & Diego	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	Sony Music Entertainment	66	101	34	842723	1xg3EbmhAr1cfNOA55pvKH
98	spotify:track:704li4NOyKCQY6qNdoEW5n	Lauana Prado	Melhor Saída - Ao Vivo	Universal Music Ltda.	53	90	18	840244	704li4NOyKCQY6qNdoEW5n
99	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	99	33	836034	4mtHXZBOBMrZSI6jp3X9WJ
100	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	91	34	829631	4Lxv5hGnHOUYBVeDgWgcaP
101	spotify:track:0XEJ7eph2IWFYZc73Jm3n2	Diego & Victor Hugo	Infarto	Sony Music Entertainment	9	103	43	824698	0XEJ7eph2IWFYZc73Jm3n2
102	spotify:track:0IQCOAw9ZAI6WnXIrl481F	Mc Livinho, Rennan da Penha	Hoje Eu Vou Parar Na Gaiola	GR6 Music	5	100	43	823597	0IQCOAw9ZAI6WnXIrl481F
103	spotify:track:7E5cJjrgYLHo13pI0hpmWw	Wesley Safadão	Não Atende Não	Som Livre	40	113	38	812030	7E5cJjrgYLHo13pI0hpmWw
104	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	120	52	803927	4UANYptjv2kpV6IY7IjXoJ
105	spotify:track:1OUPXna2MCgAt3VNmXJBtg	Tropkillaz, J Balvin, Anitta, Mc Zaac	Bola Rebola	Universal Music Ltda.	1	97	28	803306	1OUPXna2MCgAt3VNmXJBtg
106	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	105	21	794437	4xwPOyN9VgaTPehdsLiYul
107	spotify:track:2ZWCFtbgpxCgb6qR0yHAkh	Mcs Nando and Luanzinho	Garupa 2	GR6 Music	63	108	19	793414	2ZWCFtbgpxCgb6qR0yHAkh
108	spotify:track:6PrHpASrdyqydEKc8JFmEX	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	76	107	12	789982	6PrHpASrdyqydEKc8JFmEX
109	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	114	49	789805	0H8CBal2Dcu5Yc001VotZN
110	spotify:track:7FiIQXpIeLo3ITfGGpb8PB	MC Kevin o Chris, FP do Trem Bala	Vamos pra Gaiola	ADPAR Produções	2	116	34	783416	7FiIQXpIeLo3ITfGGpb8PB
111	spotify:track:4iANxSIDT3kGekiquMSAgT	Vitão, Luccas Carlos	Embrasa	Universal Music Ltda.	111	118	26	775141	4iANxSIDT3kGekiquMSAgT
112	spotify:track:0wryAFpQqHTvhteQx7ZNp2	Vitão, Mc Davi	Edredom	Universal Music Ltda.	89	112	10	770446	0wryAFpQqHTvhteQx7ZNp2
113	spotify:track:34D0w6kVzuQ35vyHIFrWTC	Pk, LUDMILLA	Do jeito que tu gosta	WM Brazil	87	88	3	768330	34D0w6kVzuQ35vyHIFrWTC
114	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	114	117	3	763408	0h1mVA8gOPR71lxSeY67uT
115	spotify:track:0Ryd8975WihbObpp5cPW1t	Ariana Grande, Social House	boyfriend (with Social House)	Republic Records	32	104	5	763040	0Ryd8975WihbObpp5cPW1t
116	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	123	55	762424	2dpaYNEQHiRxtZbfNsse99
117	spotify:track:1dGr1c8CrMLDpV6mPbImSI	Taylor Swift	Lover	Taylor Swift	51	51	3	755026	1dGr1c8CrMLDpV6mPbImSI
118	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	98	98	2	751335	0J6cINt02c8UQqDG7vLShY
119	spotify:track:2SC14LGDbRWRlyLg9Wupa0	Madonna, Anitta	Faz Gostoso (feat. Anitta)	Boy Toy, Inc., Exclusively licensed to Live Nation Worldwide, Inc. Exclusively licensed to Interscope Records	8	115	12	748081	2SC14LGDbRWRlyLg9Wupa0
120	spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX	Lana Del Rey	Doin' Time	Polydor Records	120	-1	2	744525	0Oqc0kKFsQ6MhFOLBNZIGX
121	spotify:track:3wB81eGupHVv9W4mF9IsHh	MC Kevinho	Facilita	WM Brazil	34	121	24	738025	3wB81eGupHVv9W4mF9IsHh
122	spotify:track:5iwz1NiezX7WWjnCgY5TH4	Pedro Capó, Farruko	Calma - Remix	Sony Music Latin	64	109	20	735552	5iwz1NiezX7WWjnCgY5TH4
123	spotify:track:0F7FA14euOIX8KcbEturGH	Lil Nas X	Old Town Road	Columbia	11	119	20	733308	0F7FA14euOIX8KcbEturGH
124	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	108	124	11	731574	6iW38RGqdDGOofmz2HeXLW
125	spotify:track:7KqeDL2CLfxSKSxtofrWOI	Fernando & Sorocaba	Cara Feio - Ao Vivo	Sony Music Entertainment	55	130	7	728301	7KqeDL2CLfxSKSxtofrWOI
126	spotify:track:3NpRkAnxexTh4TklAZNjag	Mc Don Juan, Mc Davi	Bye Bye	GR6 Music	28	128	25	726083	3NpRkAnxexTh4TklAZNjag
127	spotify:track:5M8qHiAV6b0jo3phlyhxcR	Simone & Simaria	Aperte O Play - Ao Vivo	Universal Music Ltda.	80	127	21	722164	5M8qHiAV6b0jo3phlyhxcR
128	spotify:track:3KkXRkHbMCARz0aVfEt68P	Post Malone, Swae Lee	Sunflower - Spider-Man: Into the Spider-Verse	Universal Records	56	132	43	710619	3KkXRkHbMCARz0aVfEt68P
129	spotify:track:4aC48Yffpsw01b7sBJxase	Mc Th, MC Menininho, DJ Victor Falcão	Rabetão no Chão	MC TH OFICIAL	62	129	34	706115	4aC48Yffpsw01b7sBJxase
130	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	123	133	6	700058	5GHA824FwkHeBl5u1T6kLj
131	spotify:track:235BOGYon3gz23rKrtNwle	Vitor Kley, Bruno Martini	Morena	Midas Music	46	110	54	697742	235BOGYon3gz23rKrtNwle
132	spotify:track:4oRI9c4EmcKo9kbgVM8zWP	Maiara & Maraisa	Nem Tchum - Ao Vivo	Som Livre	118	125	8	686410	4oRI9c4EmcKo9kbgVM8zWP
133	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	136	135	676883	0pqnGHJpmpxLKifKRmU6WP
134	spotify:track:2dEkETSUpO8oZoCOcKT1yN	Marcos & Belutti, Ferrugem	Tonelada de Solidão (feat. Ferrugem) - Ao Vivo	Sony Music Entertainment	38	138	30	676379	2dEkETSUpO8oZoCOcKT1yN
135	spotify:track:3RIgHHpnFKj5Rni1shokDj	Lana Del Rey	Norman fucking Rockwell	Polydor Records	135	-1	1	676266	3RIgHHpnFKj5Rni1shokDj
136	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	136	140	31	670700	2lm3Ric7MeBk8hLfsiVokr
137	spotify:track:7KdcbYcVF8LkQeQcTYOixJ	Luan Santana, MC Kekel	Vingança - Ao Vivo	Som Livre	4	146	51	666646	7KdcbYcVF8LkQeQcTYOixJ
138	spotify:track:70eFcWOvlMObDhURTqT4Fv	Ed Sheeran, Khalid	Beautiful People (feat. Khalid)	Atlantic Records UK	53	145	10	664861	70eFcWOvlMObDhURTqT4Fv
139	spotify:track:7MtVPRGtZl6rPjMfLoI3Lh	Lana Del Rey	Fuck it I love you	Polydor Records	139	-1	1	655461	7MtVPRGtZl6rPjMfLoI3Lh
140	spotify:track:6osaMSJh9NguagEDQcZaKx	DJ Snake, J Balvin, Tyga	Loco Contigo (feat. J. Balvin & Tyga)	DJ Snake Music Productions Limited	140	143	7	655002	6osaMSJh9NguagEDQcZaKx
141	spotify:track:5lYKob6hewwt3dcy5kWMfF	Oriente, Cynthia Luz, Delacruz	Praia do Rosa - Acústico	Sony Music Entertainment	61	142	40	652490	5lYKob6hewwt3dcy5kWMfF
142	spotify:track:1HEr5uCRyuuLlVCOB1RiTE	Luísa Sonza, Pabllo Vittar	Garupa	Universal Music Ltda.	5	77	12	650087	1HEr5uCRyuuLlVCOB1RiTE
143	spotify:track:141xCZ6pvh4ymCsQkOFX80	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	143	-1	1	644063	141xCZ6pvh4ymCsQkOFX80
